,Sentences,Categories,Perplexities (ckpt 0),Perplexities (ckpt 100),Perplexities (ckpt 200),Perplexities (ckpt 300),Perplexities (ckpt 400),Perplexities (ckpt 500),Perplexities (ckpt 600),Perplexities (ckpt 700),Perplexities (ckpt 800),Perplexities (ckpt 900),Perplexities (ckpt 1000),Perplexities (ckpt 1100),Perplexities (ckpt 1200)
10,Dank der Antibiotika sei eine größere Epidemie nicht zu befürchten.,de_multilingual_blimp_correct_affected.test,10648.4794921875,2207.952880859375,613.6226806640625,226.2001190185547,130.91720581054688,113.94799041748047,96.83948516845703,86.20276641845703,99.40345764160156,96.2978744506836,103.13853454589844,94.5106201171875,94.77521514892578
11,"Da deren Entfaltung allerdings Zeit beanspruchen würde, sollte eine Kavallerie - Attacke der englischen Reiterei unter Lord George Sackville (1716-1785) die beiden französischen Brigaden zurückwerfen.",de_multilingual_blimp_correct_affected.test,11774.1083984375,2818.27978515625,947.21142578125,786.3251342773438,647.7078247070312,425.1368408203125,326.1177673339844,317.8886413574219,298.46173095703125,302.89495849609375,284.6352233886719,288.8428039550781,287.1249084472656
12,An der Revolution von 1848 hatte sich der überzeugte Demokrat mit engagierten Reden beteiligt.,de_multilingual_blimp_correct_affected.test,12511.6416015625,2012.503662109375,817.0816650390625,487.3638916015625,394.34881591796875,243.52455139160156,192.17999267578125,224.30726623535156,213.6978302001953,195.2723846435547,184.4563751220703,214.10919189453125,214.0782470703125
13,"Tolles Personal, auch für meine Familie war der Umzugsstress gut zu verkraften.",de_multilingual_blimp_correct_affected.test,10656.3623046875,2223.729736328125,1235.4072265625,963.3310546875,563.5924682617188,766.3673095703125,772.4918823242188,704.7279052734375,714.6082153320312,742.0576782226562,755.7404174804688,804.8421630859375,807.0504150390625
14,In dem Zuge der Kurskorrektur habe sich auch die Struktur der Käufer geändert.,de_multilingual_blimp_correct_affected.test,12757.1103515625,1073.611083984375,616.9688720703125,542.4572143554688,638.6826782226562,581.0357666015625,440.6631164550781,379.375732421875,350.5895690917969,356.5147705078125,402.0597229003906,392.27117919921875,393.4440612792969
15,"Seit den 1960ern ist die südkoreanische Wirtschaft stark angewachsen, und die Wirtschaftsstruktur hat sich radikal verändert.",de_multilingual_blimp_correct_affected.test,11086.751953125,1910.9385986328125,782.181640625,511.0243835449219,504.82586669921875,219.58604431152344,152.36166381835938,121.8416748046875,107.07950592041016,85.70008850097656,86.2078628540039,91.49078369140625,87.3187255859375
16,"Aufgetreten ist dieses räumliche Migrationsphänomen in (West) - Deutschland während der 1960er - und 1970er - Jahren, als viele Menschen sich mit dem Geld des Wirtschaftswunders ein Eigenheim außerhalb der großen Städte bauten (Vgl. Suburbanisierung).",de_multilingual_blimp_correct_affected.test,11333.0751953125,1746.83251953125,1075.6033935546875,631.908935546875,672.8469848632812,461.0122985839844,385.3226623535156,375.5357971191406,339.9267272949219,377.3395690917969,356.94512939453125,393.048583984375,378.2945861816406
17,In dieser Nachricht hatte der ehemalige Jusitzminister Brice Hortefeux als „faschistischen schwachsinnigen Innenminister“ und als „Gangster“ tituliert.,de_multilingual_blimp_correct_affected.test,10984.2138671875,4778.791015625,1954.820068359375,1342.3634033203125,1801.1748046875,1365.8575439453125,1192.233642578125,1057.0006103515625,1268.08935546875,1170.2613525390625,1283.755615234375,1427.55517578125,1407.880615234375
18,"„Mehr Menschen nehmen Kredite auf … Während das Leihen gerade leicht zu bewältigen sein mag, könnte eine plötzliche Änderung der Umstände zu Schuldenproblemen führen.“",de_multilingual_blimp_correct_affected.test,11946.2548828125,2532.297119140625,1098.8525390625,683.837890625,703.68994140625,456.82855224609375,376.03863525390625,355.42095947265625,365.4034118652344,343.56683349609375,367.9735412597656,360.8739929199219,355.02056884765625
19,Damit ist Code von GNU Classpath in die offizielle Implementierung der Java - Plattform eingeflossen.,de_multilingual_blimp_correct_affected.test,10490.2109375,1372.0738525390625,518.4942016601562,320.75146484375,390.6133117675781,227.08424377441406,223.11827087402344,196.5298309326172,197.03839111328125,234.43728637695312,263.32952880859375,242.82061767578125,246.97010803222656
20,In Anhui und Henan hatte die lokale Führung gegen Ende der Hungersnot 1959 bis 1961 die Familienbetriebe in der Landwirtschaft wieder eingeführt.,de_multilingual_blimp_correct_affected.test,12080.1142578125,1515.3785400390625,642.6461791992188,347.700927734375,303.64288330078125,170.97439575195312,151.5440673828125,129.0921630859375,119.07007598876953,123.7477798461914,129.64869689941406,138.12423706054688,138.95860290527344
21,"Nach den Plänen seiner Pflegeeltern sollte er einmal den Bauernhof übernehmen, und so wurde ihm der Besuch des Gymnasiums verwehrt.",de_multilingual_blimp_correct_affected.test,13084.744140625,1635.8231201171875,1178.7247314453125,643.2213134765625,561.9204711914062,348.9700927734375,290.9186706542969,188.01705932617188,182.0709991455078,165.7047576904297,147.10842895507812,150.17019653320312,143.4834747314453
22,An dem Mittwochabend hatte das von den Republikanern beherrschte Abgeordnetenhaus auf bislang erhobene Forderungen nach tiefen Einschnitten bei der Gesundheitsversorgung für ältere Menschen verzichtet.,de_multilingual_blimp_correct_affected.test,12794.91796875,2317.313232421875,628.0560302734375,269.4131774902344,233.4718780517578,150.325439453125,137.76312255859375,134.50909423828125,125.85767364501953,113.78330993652344,110.44291687011719,114.32646179199219,113.29572296142578
23,"``Total überflüssig'', hatte der CDU-Parlamentarier Klaus Lippold geurteilt und lauten Beifall erhalten.",de_multilingual_blimp_correct_affected.test,11960.6298828125,2751.99169921875,1264.3096923828125,795.5174560546875,702.1491088867188,595.0260009765625,681.3655395507812,718.3687133789062,722.9628295898438,953.0563354492188,995.6583862304688,980.7584228515625,1064.7037353515625
24,"Der Vorsitzende der Armutskonferenz in Potsdam, Ruth Brand, sagte an dem Rande der Generalversammlung der Europa -- Organisation, zwischen 1983 und 1993 habe sich die Zahl der Sozialhilfeempfänger in Deutschland vervierfacht.",de_multilingual_blimp_correct_affected.test,13749.9365234375,2627.634521484375,1557.678955078125,1069.81884765625,962.289794921875,529.9149169921875,470.52459716796875,435.471923828125,435.8454284667969,373.55072021484375,352.7300720214844,370.86700439453125,388.0242004394531
25,"Weiterhin negativ aufgefallen ist der schlechte Service dadurch, dass beispielsweise nicht darauf geachtet wurde, ob noch ausreichend Munition vorhanden ist.",de_multilingual_blimp_correct_affected.test,11803.947265625,4010.14697265625,1497.36962890625,1007.3727416992188,631.5829467773438,569.6619873046875,486.2670593261719,394.3569030761719,408.06365966796875,444.42327880859375,444.5491943359375,487.90264892578125,506.60772705078125
26,Bei einer Störung vergangenen Winter konnte mir der Wochenend - Notdienst telefonisch weiterhelfen.,de_multilingual_blimp_correct_affected.test,10430.2763671875,4207.8798828125,1867.990478515625,1342.9024658203125,1083.65185546875,766.2511596679688,677.8526611328125,500.8013000488281,548.062255859375,520.3483276367188,552.8057861328125,451.93365478515625,461.2592468261719
27,Bei der Unterhauswahl 2010 konnte die Labour Party alle sieben Wahlkreise gewinnen.,de_multilingual_blimp_correct_affected.test,12182.6748046875,4934.55517578125,4090.50390625,3534.93505859375,2236.0693359375,1771.278564453125,2077.5263671875,2246.04052734375,2506.2021484375,2440.4384765625,2404.119140625,2508.202392578125,2860.929443359375
28,Trotz inflationärer Verbreitung des IP - Labels sei der Pflanzenschutzmittelaufwand in vielen Obstanbaugebieten weiter gestiegen.,de_multilingual_blimp_correct_affected.test,11363.5732421875,2595.345703125,1045.2562255859375,581.833984375,679.05908203125,562.270263671875,491.1915283203125,463.7781066894531,384.533935546875,373.4785461425781,442.570556640625,428.7146301269531,416.9461364746094
29,"Die Dresdener Caritas-Vorsitzende Eva Maria Kiklas berichtete, in Ostdeutschland sei die Unterschriftensammlung zögernd angelaufen;",de_multilingual_blimp_correct_affected.test,10768.0419921875,4559.2587890625,1260.6693115234375,786.4304809570312,905.1569213867188,746.6141967773438,766.9493408203125,859.9260864257812,980.4652099609375,1110.3729248046875,1119.4925537109375,1165.9090576171875,1231.7696533203125
30,Leider verspricht die Firma die Ware in ca. 7 Tagen zu liefern aber nach 8 Tagen ist immer noch keine Ware angekommen.,de_multilingual_blimp_correct_affected.test,10952.7919921875,1282.3477783203125,566.5613403320312,438.34234619140625,306.12274169921875,248.79771423339844,276.5404052734375,269.675537109375,269.6971130371094,264.9001159667969,310.0404968261719,309.43701171875,302.44854736328125
31,"Auf Grund dieser Frage müsste der Mann zugeben, dass zu Hause nicht er die ""Hosen anhat"", sondern seine Frau, was er in dem Radio offen bekundet.",de_multilingual_blimp_correct_affected.test,10022.638671875,2805.946044921875,3241.47314453125,4304.55810546875,3123.492919921875,2701.755615234375,2699.816162109375,2699.459716796875,2622.208740234375,2200.125244140625,2662.150146484375,2757.8046875,2681.868408203125
32,"Orbisons Wunsch nach großen Orchesterproduktionen wollte ihm Produzent Jack Clement bei Sun Records nicht erfüllen, denn ""aus Dir wird nie ein Balladensänger.""",de_multilingual_blimp_correct_affected.test,11531.0478515625,4358.60205078125,3054.23486328125,1872.2056884765625,1976.4884033203125,1519.8203125,1688.2349853515625,1808.231201171875,1992.716796875,1963.671142578125,1759.85498046875,2080.19873046875,2144.518798828125
33,An dem Montag werde der Aufsichtsrat über mögliche personelle Konsequenzen entscheiden.,de_multilingual_blimp_correct_affected.test,11779.353515625,3066.2353515625,1124.1025390625,752.7297973632812,746.1041870117188,460.2690124511719,555.4038696289062,493.4308166503906,403.0244445800781,406.9374084472656,513.1641845703125,458.30999755859375,452.28741455078125
34,"Weltkriegs 1914 war der Fahrzeugbestand auf 90 Lokomotiven, 340 Reisezug - und 1.338 Güterwagen angewachsen und sank in der Folgezeit bis zu der Verstaatlichung 1938 wieder etwas ab.",de_multilingual_blimp_correct_affected.test,10265.7509765625,1930.77490234375,846.9838256835938,600.8692626953125,517.378662109375,465.096435546875,371.6072998046875,321.1187744140625,316.14312744140625,314.5957336425781,311.7420349121094,303.4787292480469,303.04144287109375
35,"An dem Samstag hatte die spanische Polizei acht bewaffnete deutsche Skinheads festgenommen, die an der Kundgebung teilnehmen wollten.",de_multilingual_blimp_correct_affected.test,10571.7705078125,2240.023193359375,1041.635986328125,628.0958251953125,564.22900390625,319.3274841308594,334.7121887207031,258.38482666015625,221.02352905273438,199.78945922851562,197.9853973388672,197.0308837890625,193.2223663330078
36,Bis 1929 ist keine Schrift Bachtins unter seinem eigenen Namen erschienen.,de_multilingual_blimp_correct_affected.test,12635.02734375,1926.609619140625,1451.3087158203125,755.2713623046875,661.0782470703125,807.5715942382812,691.63330078125,755.3099365234375,1002.0745239257812,788.9330444335938,918.417724609375,1179.3004150390625,1106.2755126953125
37,Dem Bericht zufolge dürfte das Defizit in der laufenden Periode noch über 160 Billionen Lire liegen.,de_multilingual_blimp_correct_affected.test,12563.546875,2107.147705078125,766.9251708984375,452.5885925292969,470.35723876953125,234.0772705078125,183.16961669921875,156.3214874267578,157.81106567382812,155.7574920654297,149.81922912597656,153.299560546875,153.0398406982422
38,"In dem obigen Beispiel würde jemand so lange suchen, bis er die optimale Nähnadel zu dem Stopfen der Socken gefunden hat.",de_multilingual_blimp_correct_affected.test,11785.6123046875,1671.23876953125,1291.6981201171875,1032.942138671875,1042.7476806640625,567.3079833984375,648.208984375,682.5305786132812,708.4671630859375,697.5379028320312,714.5284423828125,640.5175170898438,681.9970703125
39,"Allerdings ist auch ""Ferntransport"" von Flussmützenschnecken bekannt geworden, speziell durch das zufällige Festheften an Füßen von Wasservögeln oder auch an dem Körper größerer flugfähiger Wasserkäfer.",de_multilingual_blimp_correct_affected.test,10952.2060546875,2667.138671875,1311.571533203125,779.9194946289062,706.5074462890625,658.719482421875,673.1657104492188,643.2176513671875,665.319580078125,617.4217529296875,680.5070190429688,661.5484008789062,690.9812622070312
40,"Entscheidend könnte die Gefährdung des gewünschten Abschreckungseffekts gewesen sein, wenn bereits das erste Todesurteil ""abgebogen"" wird.",de_multilingual_blimp_correct_affected.test,12461.888671875,2854.3017578125,1431.47265625,904.7564697265625,748.5712890625,581.69970703125,467.93603515625,372.5810241699219,373.3799133300781,357.2231750488281,384.9739074707031,389.69281005859375,368.10833740234375
41,"Da Ronay fürchtete, mit Coursons und Morrisons Heroinkonsum in Verbindung gebracht zu werden, habe er sich zunächst selbst einen Eindruck von dem Gesundheitszustand seines ehemaligen Studienfreundes verschaffen wollen.",de_multilingual_blimp_correct_affected.test,10682.10546875,2616.787841796875,1176.011474609375,648.7915649414062,647.002197265625,513.3411254882812,510.7378845214844,566.372802734375,603.6713256835938,731.8058471679688,736.849853515625,680.3399047851562,715.64990234375
42,"Thomas Karlsson schreibt dort unter anderem: ""Das Zeichen des Abraxas / Der Kreis des Sonnenjahres / Tief in dem Winter wirst du sehen, wie die Sonne geboren wird.""",de_multilingual_blimp_correct_affected.test,11174.345703125,3114.566162109375,2287.837890625,1545.176025390625,1366.939208984375,1045.0977783203125,1109.78955078125,1024.9873046875,1257.593505859375,1282.445068359375,1236.2769775390625,1356.9224853515625,1338.0458984375
43,"Zu dem ersten Mal seit sechs Jahren ist die Arbeitslosigkeit wieder auf unter 20 % gesunken, und es sind jetzt schon 600.000 Menschen mehr in Arbeit als noch vor einem Jahr.",de_multilingual_blimp_correct_affected.test,11792.70703125,733.35791015625,407.7593994140625,324.68316650390625,222.75057983398438,160.60699462890625,159.35008239746094,123.7564468383789,125.61083984375,128.7489471435547,122.61421966552734,121.26612091064453,118.81480407714844
44,"Gottlob ist unsere Werkstatt gut ausgelastet, sodass diese Wartezeiten entstehen.",de_multilingual_blimp_correct_affected.test,11575.8701171875,6047.16064453125,3836.1220703125,1618.8758544921875,1475.593994140625,839.7283325195312,877.4353637695312,686.0997314453125,785.0542602539062,816.64501953125,810.301025390625,873.7274169921875,883.703369140625
45,"Begünstigt durch die Wasserkraft der Flussläufe Heller, Daade und Steinebach hatte sich ein Zentrum der Eisenerzeugung entwickelt.",de_multilingual_blimp_correct_affected.test,11386.8203125,2054.77490234375,1103.1343994140625,676.9721069335938,777.0054931640625,552.5111694335938,561.3390502929688,627.58837890625,574.7007446289062,489.28399658203125,567.5038452148438,543.799560546875,569.6595458984375
46,"Nach dem Scheitern der Verhandlungen zu der Wiederherstellung der Ratsautorität wollte der Herzog gewaltsam gegen Hamburg vorgehen und Jastram wandte sich an den König von Dänemark, der darauf jedoch Hamburg bedrängte.",de_multilingual_blimp_correct_affected.test,12555.58203125,1686.9925537109375,674.649658203125,300.171875,258.7851867675781,209.74407958984375,215.41835021972656,191.67938232421875,164.18409729003906,181.0936279296875,168.74826049804688,186.39678955078125,186.4883575439453
47,Nach Ansicht der Polizei könnte die Tat in dem Zusammenhang mit dem Konzert der in Libanon sehr populären Sängerin stehen.,de_multilingual_blimp_correct_affected.test,12952.359375,888.2440795898438,491.3501281738281,214.26065063476562,194.96238708496094,146.5769805908203,139.92922973632812,103.43196868896484,115.3089828491211,110.38358306884766,117.08553314208984,128.4095916748047,127.32133483886719
48,"In dem November 1994 bis April 1995 war die Zahl der deutschen Gäste um 7,4 Prozent zurückgegangen.",de_multilingual_blimp_correct_affected.test,11965.4560546875,2837.75341796875,487.87567138671875,320.57427978515625,267.44384765625,148.23634338378906,135.59315490722656,112.35258483886719,120.56340789794922,106.68940734863281,113.63583374023438,109.25723266601562,108.10851287841797
49,Bis 1563 war die Einwohnerzahl von Venedig auf 168.000 Menschen gesunken.,de_multilingual_blimp_correct_affected.test,11804.5107421875,1449.6756591796875,450.7768249511719,279.5650634765625,250.6714630126953,193.78363037109375,143.8161163330078,130.35215759277344,149.0575714111328,126.14690399169922,125.04287719726562,127.89402770996094,123.14342498779297
50,Trotz Termin musste ich 60 Minuten warten.,de_multilingual_blimp_correct_affected.test,11259.23828125,3429.076171875,3332.31494140625,2325.048828125,2570.375244140625,1335.53955078125,1246.811767578125,1126.80029296875,1107.9342041015625,1125.9080810546875,1249.58837890625,1495.4822998046875,1583.5439453125
51,Theoretisch könnte ein Paar vier Konten bei Tesco eröffnen und 3 % auf 12.000 Pfund verdienen – 360 Pfund.,de_multilingual_blimp_correct_affected.test,10406.728515625,1771.29638671875,693.0111694335938,465.41925048828125,357.8630065917969,277.26068115234375,274.3179626464844,218.6736297607422,175.8828887939453,208.6485137939453,193.35130310058594,190.2049560546875,185.99537658691406
52,Ursprünglich sollte sich der Name 340R auf den Wert PS / t beziehen.,de_multilingual_blimp_correct_affected.test,11732.9716796875,1694.0169677734375,1353.3092041015625,873.52294921875,779.3153686523438,619.9857788085938,654.8577270507812,575.5069580078125,607.0145263671875,428.2192077636719,658.689697265625,567.6104736328125,571.4935302734375
53,In den Häusern hatte man eine provisorische Versorgungsbasis eingerichtet und lagerte hier Kostüme und Requisiten.,de_multilingual_blimp_correct_affected.test,12271.9150390625,1135.1728515625,390.3202819824219,211.10205078125,170.28240966796875,106.74273681640625,81.35670471191406,76.27766418457031,68.68873596191406,57.86836242675781,58.8482780456543,54.704837799072266,57.74726867675781
54,"Von Amerika brach Leutnant Shufeldt auf, von England sollte eine Expedition unter Leutnant Swaine ausgehen, von Deutschland wollte man eine Vorhut unter Hermann von Wissmann absenden, während die Leitung der Hauptexpedition der deutsche Forscher und Kolonialpolitiker Carl Peters übernehmen sollte.",de_multilingual_blimp_correct_affected.test,11596.189453125,2890.48779296875,1378.3665771484375,988.6033935546875,884.7440185546875,587.0047607421875,524.314697265625,477.0476379394531,462.146484375,457.4873046875,477.806884765625,479.2144775390625,486.0188293457031
55,"Als Jazzsängerin kannst du kein Geld verdienen, und mit einer kleinen Tochter, die ernährt und großgezogen werden muss, war ich gezwungen, kommerziell zu werden.",de_multilingual_blimp_correct_affected.test,11320.2529296875,3499.77099609375,1861.101806640625,1104.7120361328125,726.0409545898438,524.9443969726562,559.4487915039062,468.5044860839844,552.2106323242188,535.423583984375,484.1551818847656,557.0269775390625,514.3787841796875
56,"Währenddessen ist seine Tochter Annette, die Dr. Martel geheiratet hat, schwanger geworden und steht kurz vor der Niederkunft.",de_multilingual_blimp_correct_affected.test,12665.59765625,3195.482177734375,2346.39599609375,1822.6888427734375,1588.946044921875,975.9854736328125,879.5654907226562,781.6875610351562,1013.8204345703125,887.9523315429688,971.2166137695312,953.0903930664062,956.8065185546875
57,Mit einer konsequenten Klimaschutzstrategie könnte die Kirche Vorreiter für ein neues Wohlstandsmodell werden.,de_multilingual_blimp_correct_affected.test,11963.4130859375,2735.74560546875,981.6558227539062,770.7405395507812,513.9617309570312,281.3363952636719,200.83746337890625,171.37826538085938,137.77882385253906,137.19017028808594,167.98890686035156,154.6986541748047,153.18565368652344
58,Ausgenommen davon war das Recht zu der Auflösung oder Vertagung der Landesversammlung.,de_multilingual_blimp_correct_affected.test,13422.8408203125,1124.8155517578125,500.1075744628906,370.2626647949219,389.987060546875,327.0509338378906,302.80108642578125,277.46856689453125,288.5420227050781,329.7098388671875,305.44268798828125,286.4690246582031,314.1839294433594
59,"In dem Mai 2012 hatte sich der Komet bereits auf 13,5 mag aufgehellt, und kann mit großen Amateur - Teleskopen bereits beobachtet werden.",de_multilingual_blimp_correct_affected.test,11418.998046875,1735.3524169921875,1188.75439453125,686.0016479492188,620.1140747070312,363.6202697753906,373.5877685546875,342.1805725097656,330.3007507324219,296.22088623046875,314.4661560058594,333.20147705078125,324.31396484375
60,"Nach dem Krieg begannen die umfangreichen Aufbauten, doch sollte die Genossenschaft, wie alle anderen auch, nie wieder zu ihrem alten Glanz zurückkehren und die Zahl der Schwestern bis 1966 auf 556 allein in Deutschland fallen, so dass man mit dem anhaltenden Nachwuchsmangel auch zahlreiche Konvente aufheben musste.",de_multilingual_blimp_correct_affected.test,10910.2470703125,2690.447509765625,1160.78955078125,908.8906860351562,836.7426147460938,542.3904418945312,483.9984436035156,461.7330322265625,451.07183837890625,445.3293151855469,434.0866394042969,443.6898193359375,455.2919006347656
61,Ähnlich ist es in der Zwischenzeit dem ganzen Land gegangen.,de_multilingual_blimp_correct_affected.test,13822.8544921875,717.5665893554688,225.78567504882812,138.17811584472656,150.58070373535156,71.43656158447266,66.31243133544922,53.27084732055664,58.1016960144043,70.57411193847656,68.46189880371094,79.87814331054688,79.16590881347656
62,Daher ist die Neurowissenschaft von der Vorstellung eines festen Schwellenpotentials abgekommen.,de_multilingual_blimp_correct_affected.test,12818.5869140625,1099.8092041015625,347.65631103515625,177.4495086669922,142.90118408203125,79.07766723632812,95.07440948486328,77.1130142211914,63.741214752197266,52.46173095703125,66.72614288330078,59.43927764892578,58.48280334472656
63,"Gott wird mich fragen: -- Nun, was hast du gemacht?",de_multilingual_blimp_correct_affected.test,13251.4375,3670.471923828125,3992.86376953125,3900.04931640625,1562.5523681640625,1523.489501953125,1200.672607421875,1271.8759765625,1319.113037109375,1162.2305908203125,1039.6708984375,1319.4810791015625,1184.25146484375
64,Bis heute ist der Ort der Kunst verbunden geblieben.,de_multilingual_blimp_correct_affected.test,14206.62109375,1491.6214599609375,695.0816040039062,485.3650207519531,390.020751953125,353.99127197265625,361.5107116699219,431.0419921875,375.1814270019531,290.9024353027344,301.1641540527344,359.5022277832031,360.3581237792969
65,Gegen diese Entscheidung hatte die Partei Einspruch eingelegt.,de_multilingual_blimp_correct_affected.test,10282.49609375,2358.994384765625,1093.0992431640625,768.9483642578125,546.22314453125,684.2384643554688,875.6401977539062,802.3387451171875,702.1541137695312,562.5521240234375,508.20794677734375,586.4058227539062,593.0361328125
66,"Wo soviel Rückblick ist, sollte auch Innovation ihren Platz finden.",de_multilingual_blimp_correct_affected.test,7802.85498046875,4974.35791015625,4807.13037109375,4725.64453125,4201.37548828125,6128.34033203125,7362.00830078125,6430.6708984375,6101.724609375,6559.818359375,7408.5205078125,5882.98828125,6386.611328125
67,Aufgrund des dreieckigen Zuschnitts der Terrassenzunge konnte sich die Siedlung nur nach Westen ausdehnen und reichte mit einer Fläche von maximal 25 ha etwa an die spätere salische Stadtgrenze mit der Stadtmauer heran.,de_multilingual_blimp_correct_affected.test,11136.333984375,1318.86962890625,745.8150634765625,352.76019287109375,369.309814453125,227.9002227783203,163.3621063232422,155.38442993164062,138.8765869140625,134.2858123779297,136.8101043701172,135.4668731689453,132.37403869628906
68,Aus dem Laden könnte man soviel machen.,de_multilingual_blimp_correct_affected.test,12733.7236328125,1686.200439453125,1243.7548828125,1005.7999267578125,1069.915283203125,864.180908203125,774.3665161132812,638.2141723632812,447.85791015625,501.9416809082031,458.74969482421875,376.8690185546875,393.0993957519531
69,"Zuvor hatte 1897 ein Zyklon zerstört, was nach dem abgeebbten Goldrausch in den 1870er Jahren übrig geblieben war.",de_multilingual_blimp_correct_affected.test,11691.48828125,2237.39404296875,2530.309326171875,1402.7342529296875,786.115966796875,492.4421691894531,474.1231384277344,364.85321044921875,275.8030700683594,294.744140625,285.08740234375,283.87982177734375,288.12005615234375
70,"Denn wenn einer Du Bao nachahme, der nicht so heldenhaft wie er sei, würde der als ruchloser Gauner enden.",de_multilingual_blimp_correct_affected.test,11790.806640625,2535.535400390625,2252.96240234375,1807.8768310546875,1782.7550048828125,980.2525024414062,924.5909423828125,1059.69140625,889.9165649414062,738.7218017578125,819.0191650390625,824.932861328125,815.6428833007812
71,"An dem Mittwoch abend konnte die Polizei, die das Gefängnis umstellt hatte, einen weiteren Ausbruchsversuch verhindern.",de_multilingual_blimp_correct_affected.test,12540.515625,3707.142578125,1838.92822265625,1160.3623046875,985.6046142578125,763.9869995117188,830.1922607421875,940.3453369140625,968.1602783203125,985.0253295898438,1054.214599609375,1064.1749267578125,1064.5142822265625
